drug_abbreviation,product_identifier,code,product_name,tags,label,drug_event_subconcept
DP_COVRESPCHRONIC,PRODCODEID,2623141000033115,Pulvinal Beclometasone Dipropionate 100micrograms/dose dry powder inhaler,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,2623241000033110,Pulvinal Beclometasone Dipropionate 200micrograms/dose dry powder inhaler,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,2623341000033117,Pulvinal Beclometasone Dipropionate 400micrograms/dose dry powder inhaler,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,2725541000033116,Beclometasone 100 Cyclocaps,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,2725641000033115,Beclometasone 200 Cyclocaps,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,2725741000033112,Beclometasone 400 Cyclocaps,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,2916141000033116,Rino Clenil 50micrograms/dose nasal spray,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,3080441000033114,Beclometasone 250micrograms/dose inhaler,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,3080541000033110,Beclometasone 250micrograms/dose breath actuated inhaler,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,3080641000033111,Beclometasone 50micrograms/dose breath actuated inhaler,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,3080741000033119,Beclometasone 100micrograms/dose breath actuated inhaler,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,3080841000033112,Beclometasone 0.025% cream,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,3080941000033116,Beclometasone 0.025% ointment,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,3081041000033114,Beclometasone 100microgram inhalation powder blisters with device,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,3081141000033113,Beclometasone 200microgram inhalation powder blisters with device,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,3081241000033118,Beclometasone 400microgram inhalation powder blisters with device,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,3081341000033111,Beclometasone 100microgram inhalation powder blisters,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,3081441000033117,Beclometasone 200microgram inhalation powder blisters,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,3081541000033116,Beclometasone 400microgram inhalation powder blisters,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,3081641000033115,Beclometasone 200micrograms/dose inhaler,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,3081741000033112,Beclometasone 100micrograms/dose inhaler,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,3081841000033119,Beclometasone 50micrograms/dose inhaler,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,3081941000033110,Beclometasone 400microgram inhalation powder capsules,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,3082041000033116,Beclometasone 100microgram inhalation powder capsules,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,3082141000033117,Beclometasone 200microgram inhalation powder capsules,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,3082241000033112,Beclometasone 50micrograms/dose dry powder inhaler,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,3082341000033119,Beclometasone 100micrograms/dose dry powder inhaler,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,3082441000033113,Beclometasone 250micrograms/dose dry powder inhaler,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,3082541000033114,Beclometasone 400micrograms/dose dry powder inhaler,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,3082641000033110,Beclometasone 200micrograms/dose dry powder inhaler,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,3082741000033118,Beclometasone 50micrograms/dose inhaler CFC free,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,3082841000033111,Beclometasone 100micrograms/dose inhaler CFC free,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,3082941000033115,Beclometasone 50micrograms/dose breath actuated inhaler CFC free,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,3083041000033113,Beclometasone 100micrograms/dose breath actuated inhaler CFC free,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,3085641000033118,Beclometasone 50micrograms/dose nasal spray,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,3199241000033112,Qvar 50micrograms/dose Easi-Breathe inhaler,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,3199341000033119,Qvar 100micrograms/dose Easi-Breathe inhaler,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,3343041000033119,Easyhaler Beclometasone 200micrograms/dose dry powder inhaler,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,3942841000033114,Beclometasone 200micrograms/dose inhaler CFC free,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,3942941000033118,Beclometasone 250micrograms/dose inhaler CFC free,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,3943041000033111,Clenil Modulite 50micrograms/dose inhaler,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,3943341000033113,Clenil Modulite 100micrograms/dose inhaler,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,3943441000033119,Clenil Modulite 200micrograms/dose inhaler,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,3943641000033117,Clenil Modulite 250micrograms/dose inhaler,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,4158841000033110,Beconase Hayfever 50micrograms/dose nasal spray,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,4214041000033115,Beclometasone 5mg gastro-resistant modified-release tablets,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,4214141000033116,Clipper 5mg gastro-resistant modified-release tablets,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,9402441000033116,Beclometasone 0.0025% in White soft paraffin,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,12530441000033112,Kelhale 100micrograms/dose inhaler,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,12530541000033113,Kelhale 50micrograms/dose inhaler,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,12901341000033112,Soprobec 50micrograms/dose inhaler,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,12901441000033118,Soprobec 100micrograms/dose inhaler,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,12901541000033117,Soprobec 200micrograms/dose inhaler,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,12901641000033116,Soprobec 250micrograms/dose inhaler,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,503241000033112,Elocon 0.1% cream,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,504841000033113,Elocon 0.1% scalp lotion,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,505141000033118,Elocon 0.1% ointment,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,923841000033112,Mometasone 0.1% cream,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,929641000033114,Mometasone 0.1% scalp lotion,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,931141000033119,Mometasone 50micrograms/dose nasal spray,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,931241000033114,Mometasone 0.1% ointment,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,953341000033116,Nasonex 50micrograms/dose nasal spray,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,5811241000033111,Mometasone 200micrograms/dose dry powder inhaler,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,5811341000033118,Mometasone 400micrograms/dose dry powder inhaler,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,5811441000033112,Asmanex 200micrograms/dose Twisthaler,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,5811541000033113,Asmanex 400micrograms/dose Twisthaler,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,13909941000033118,Mometasone 25micrograms/dose / Olopatadine 600micrograms/dose nasal spray,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,9293241000033114,Umeclidinium bromide 65micrograms/dose / Vilanterol 22micrograms/dose dry powder inhaler,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,9293341000033116,Anoro Ellipta 55micrograms/dose / 22micrograms/dose dry powder inhaler,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,9703441000033119,Umeclidinium bromide 65micrograms/dose dry powder inhaler,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,9703641000033117,Incruse Ellipta 55micrograms/dose dry powder inhaler,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,646641000033115,Glycopyrronium bromide 2mg tablets,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,1182341000033118,Robinul-Neostigmine solution for injection 1ml ampoules,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,1185041000033111,Robinul Forte 2mg tablets,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,1732041000033115,Glycopyrronium bromide 600micrograms/3ml solution for injection ampoules,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,1751241000033118,Robinul 600micrograms/3ml solution for injection ampoules,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,2645441000033110,Glycopyrronium bromide powder for solution for iontophoresis,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,2645541000033111,Robinul powder for solution for iontophoresis,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,2924941000033119,Glycopyrronium bromide 200micrograms/1ml solution for injection ampoules,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,2925041000033119,Robinul 200micrograms/1ml solution for injection ampoules,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,2972941000033110,Robinul 1mg tablets,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,3177041000033118,Glycopyrronium bromide 1mg tablets,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,4309341000033110,Glycopyrronium bromide 1mg/5ml oral solution,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,5050741000033115,Glycopyrronium bromide 5mg/5ml oral solution,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,5263641000033117,Glycopyrronium bromide 1mg/5ml oral suspension,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,5641641000033113,Glycopyrronium bromide 500micrograms/5ml oral solution,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,5968941000033117,Glycopyrronium bromide 200micrograms/5ml oral solution,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,5969041000033114,Glycopyrronium bromide 200micrograms/5ml oral suspension,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,5969141000033113,Glycopyrronium bromide 2mg/5ml oral solution,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,5969241000033118,Glycopyrronium bromide 2mg/5ml oral suspension,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,6066941000033111,Glycopyrronium bromide 4mg/5ml oral solution,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,6387841000033119,Glycopyrronium bromide 3mg/5ml oral solution,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,6387941000033110,Glycopyrronium bromide 3mg/5ml oral suspension,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,6445541000033114,Glycopyrronium bromide 1% cream,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,7861341000033116,Glycopyrronium bromide 750micrograms/5ml oral solution,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,8124541000033116,Glycopyrronium bromide 0.5% solution,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,8141741000033112,Glycopyrronium bromide 55microgram inhalation powder capsules with device,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,8141841000033119,Seebri Breezhaler 44microgram inhalation powder capsules with device,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,8869641000033117,Glycopyrronium bromide 2.5mg/5ml oral suspension,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,8869741000033114,Glycopyrronium bromide 5mg/5ml oral suspension,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,8869841000033116,Glycopyrronium bromide 2.5mg/5ml oral solution,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,8915141000033115,Glycopyrronium bromide 0.05% topical solution,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,9175241000033118,Glycopyrronium bromide 500micrograms/5ml oral suspension,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,9759441000033110,Glycopyrronium bromide 2% in Aqueous cream,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,11717941000033114,Glycopyrronium bromide 1mg/5ml oral solution sugar free,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,12024241000033118,Glycopyrronium bromide 400micrograms/ml oral solution sugar free,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,12024341000033111,Sialanar 320micrograms/ml oral solution,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,12038341000033118,Glycopyrronium bromide 2% in Cetomacrogol cream (Formula A),narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,12169941000033113,Glycopyrronium bromide 0.5% in Cetomacrogol cream (Formula A),narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,12172441000033118,Glycopyrronium bromide 0.5% in Unguentum M cream,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,12315541000033114,Glycopyrronium bromide 1% in Cetomacrogol cream (Formula A),narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,13858141000033112,Assicco 1mg tablets,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,8056941000033114,Aclidinium bromide 375micrograms/dose dry powder inhaler,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,8057341000033112,Eklira 322micrograms/dose Genuair,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,2793541000033114,Tiotropium bromide 18microgram inhalation powder capsules with device,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,2793641000033110,Tiotropium bromide 18microgram inhalation powder capsules,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,2793741000033118,Spiriva 18microgram inhalation powder capsules with HandiHaler,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,2793841000033111,Spiriva 18microgram inhalation powder capsules,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,4270641000033112,Tiotropium bromide 2.5micrograms/dose solution for inhalation cartridge with device CFC free,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,4270741000033115,Spiriva Respimat 2.5micrograms/dose inhalation solution cartridge with device,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,11788941000033110,Tiotropium bromide 10microgram inhalation powder capsules with device,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,11789041000033118,Braltus 10microgram inhalation powder capsules with Zonda inhaler,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,13178741000033115,Tiotropium bromide 2.5micrograms/dose inhalation solution cartridge CFC free,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,13178841000033113,Spiriva Respimat 2.5micrograms/dose inhalation solution refill cartridge,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,13844541000033111,Tiogiva 18microgram inhalation powder capsules with device,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,13844641000033112,Tiogiva 18microgram inhalation powder capsules,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,13859141000033118,Acopair 18microgram inhalation powder capsules with NeumoHaler,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,589041000033118,Flunisolide 25micrograms/dose nasal spray,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,1401741000033111,Syntaris 0.025% nasal spray,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,124841000033111,Betamethasone valerate 0.025% cream,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,125341000033118,Betnovate RD 0.025% cream,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,125441000033112,Betamethasone valerate 0.1% cream,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,125541000033113,Betnovate 0.1% cream,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,125641000033114,Betnovate-C cream,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,125741000033117,Betnovate-N cream,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,127041000033114,Betamethasone 0.1% ear/eye/nose drops,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,127141000033113,Betnesol 0.1% eye/ear/nose drops,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,127241000033118,Betnesol-N ear/eye/nose drops,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,127541000033116,Betnesol-N eye ointment,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,131341000033118,Betnesol 4mg/1ml solution for injection ampoules,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,131541000033113,Betamethasone 4mg/1ml solution for injection ampoules,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,131841000033110,Betamethasone valerate 0.1% lotion,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,132741000033111,Betnovate 0.1% lotion,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,133341000033119,Bettamousse 0.1% cutaneous foam,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,133441000033113,Betamethasone 0.1% foam,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,134241000033114,Betamethasone valerate 0.025% ointment,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,134441000033110,Betnovate RD 0.025% ointment,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,134541000033111,Betamethasone 0.1% eye ointment,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,134641000033112,Betamethasone valerate 0.1% ointment,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,134741000033115,Betnesol 0.1% eye ointment,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,134841000033113,Betnovate 0.1% ointment,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,134941000033117,Betnovate-C ointment,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,135041000033117,Betamethasone dipropionate 0.05% ointment,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,135241000033113,Betnovate-N ointment,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,136241000033118,Betnovate rectal ointment,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,138341000033112,Betacap 0.1% scalp application,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,138441000033118,Betamethasone valerate 0.1% scalp application,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,138541000033117,Betnovate 0.1% scalp application,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,143041000033117,Betnelan 500microgram tablets,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,144641000033113,Betamethasone 500microgram soluble tablets sugar free,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,144841000033114,Betnesol 500microgram soluble tablets,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,145441000033110,Betamethasone 500microgram tablets,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,440141000033113,Diprosone 0.05% cream,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,451441000033112,Diprosalic 0.05%/2% scalp application,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,454441000033110,Diprosalic 0.05%/3% ointment,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,454541000033111,Diprosone 0.05% ointment,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,459241000033110,Diprosone 0.05% lotion,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,616541000033113,Fucibet cream,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,842841000033112,Lotriderm cream,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,1846141000033117,Betamethasone valerate 0.1% / Fusidic acid 2% cream,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,2017641000033118,Betamethasone dipropionate 0.05% scalp lotion,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,2104641000033116,Betamethasone dipropionate 0.05% cream,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,2737441000033110,Dovobet ointment,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,2925341000033117,Vistamethasone 0.1% ear/eye/nose drops,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,2925441000033111,Vistamethasone N ear/eye/nose drops,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,3013841000033115,Calcipotriol 0.005% / Betamethasone dipropionate 0.05% ointment,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,3224541000033115,Betamethasone valerate 0.1% / Clioquinol 3% cream,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,3224641000033119,Betamethasone valerate 0.1% / Clioquinol 3% ointment,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,3224741000033111,Betamethasone dipropionate 0.05% / Salicylic acid 2% scalp application,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,3224841000033118,Betamethasone dipropionate 0.05% / Salicylic acid 3% ointment,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,3229641000033118,Betamethasone 0.1% / Neomycin 0.5% ear/eye/nose drops,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,3229741000033110,Neomycin 0.5% / Betamethasone 0.1% eye ointment,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,3231941000033110,Betamethasone valerate 0.1% / Neomycin 0.5% cream,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,3232041000033116,Betamethasone valerate 0.1% / Neomycin 0.5% ointment,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,3257741000033116,Betamethasone dipropionate 0.064% / Clotrimazole 1% cream,narrow,DP_proxy,Chronic respiratory diseases
DP_COVRESPCHRONIC,PRODCODEID,4453141000033112,Fucibet Lipid cream,narrow,DP_proxy,Chronic respiratory diseases
